marca;modelo;ano;tipo_carroceria;tipo_combustivel;transmissão;quilometragem;preço;condição;estado;uf;pais;idade;km_ano
Tata;Nexon;2024;Hatchback;Hybrid;Manual;15989;11704,00;good;Andrewsmouth;NT;Australia;1;15989,00
Maruti;Swift;2013;Coupe;Petrol;Manual;151575;1205,00;good;Sarahhaven;CO;US;12;12631,25
Skoda;Kushaq;2022;MPV;Petrol;Automatic;59663;16371,00;excellent;Eutin;SN;Germany;3;19887,67
Audi;Q5;2010;Convertible;CNG;Automatic;248932;1853,00;fair;Borges;SP;Brazil;15;16595,47
Mahindra;Scorpio;2022;Pickup;Electric;Manual;16744;23520,00;excellent;Garciaport;SK;Canada;3;5581,33
Maruti;Baleno;2019;Crossover;Petrol;Manual;81609;6296,00;good;Grafenau;MV;Germany;6;13601,50
Kia;Sportage;2015;Pickup;Petrol;Manual;164581;3328,00;good;North Jamesview;NSW;Australia;10;16458,10
Skoda;Kushaq;2015;Pickup;Petrol;Manual;97424;4453,00;good;Lake Ryan;CA;US;10;9742,40
Hyundai;Sonata;2023;Sedan;Electric;Automatic;23350;17966,00;fair;Ortizmouth;NSW;Australia;2;11675,00
BMW;X3;2015;Sedan;Petrol;Automatic;266826;3796,00;excellent;Melle;HB;Germany;10;26682,60
Maruti;Wagon R;2015;Pickup;Diesel;Automatic;87007;3413,00;good;Port Josephfurt;SA;Australia;10;8700,70
Audi;Q5;2013;Pickup;CNG;Automatic;254087;4085,00;excellent;Deggendorf;BB;Germany;12;21173,92
Tata;Nexon;2024;Coupe;Petrol;Automatic;14401;19997,00;like new;Cape Town;LP;South Africa;1;14401,00
Mahindra;XUV700;2023;Convertible;Hybrid;CVT;28636;16026,00;fair;Ponsdan;ARA;France;2;14318,00
Skoda;Slavia;2015;Convertible;Petrol;Automatic;117914;5433,00;good;Gwalior;PB;India;10;11791,40
Kia;Seltos;2016;Sedan;Diesel;Automatic;206595;2463,00;good;Toussaintboeuf;ARA;France;9;22955,00
Hyundai;Sonata;2013;Convertible;CNG;Automatic;105685;2890,00;good;Traceyport;AB;Canada;12;8807,08
Toyota;Corolla;2005;Sedan;Diesel;DCT;343689;1204,00;excellent;西多摩郡日の出町;Okinawa;Japan;20;17184,45
Audi;Q3;2015;Coupe;Petrol;Manual;90827;6006,00;good;Cavalcante das Flores;AM;Brazil;10;9082,70
Toyota;Camry;2016;Crossover;Diesel;Automatic;166614;3731,00;good;Marchand-la-Forêt;ARA;France;9;18512,67
Audi;Q3;2009;MPV;CNG;Automatic;232748;1684,00;like new;East Lindamouth;AB;Canada;16;14546,75
Maruti;Wagon R;2013;Sedan;Petrol;DCT;97252;1652,00;like new;Cassiano das Pedras;PA;Brazil;12;8104,33
Volkswagen;Taigun;2020;Crossover;Electric;Automatic;55041;13115,00;good;Alisonberg;NIR;UK;5;11008,20
Volkswagen;Jetta;2006;Van;Hybrid;Manual;256815;1300,00;good;North Hunter;TAS;Australia;19;13516,58
Skoda;Octavia;2009;Pickup;Petrol;Manual;216499;1309,00;good;West Angelahaven;SA;Australia;16;13531,19
Kia;Sportage;2020;Hatchback;Electric;CVT;30557;7739,00;fair;Sandovalmouth;ACT;Australia;5;6111,40
Audi;A4;2014;Sedan;Diesel;Automatic;166194;2770,00;desconhecido;Katefort;ENG;UK;11;15108,55
Volkswagen;Jetta;2014;SUV;Electric;CVT;200858;2748,00;excellent;Udupi;HR;India;11;18259,82
Chevrolet;Malibu;2008;SUV;Petrol;Manual;146668;1270,00;like new;Port Elizabethfort;NY;US;17;8627,53
Hyundai;Tucson;2013;Coupe;CNG;Manual;181661;1907,00;excellent;East Dominicmouth;WLS;UK;12;15138,42
Audi;A6;2021;Pickup;Diesel;Manual;45482;26615,00;desconhecido;Pires de Minas;AM;Brazil;4;11370,50
Kia;Sorento;2017;Sedan;CNG;Manual;119031;2712,00;fair;da Luz;PA;Brazil;8;14878,88
Nissan;Rogue;2017;Van;CNG;Automatic;84629;4735,00;good;Johannesburg;MP;South Africa;8;10578,62
Volkswagen;Tiguan;2016;Pickup;Petrol;CVT;137802;4035,00;excellent;Johnfurt;NL;Canada;9;15311,33
Kia;Sportage;2007;MPV;Hybrid;Automatic;239250;1263,00;fair;Pichon;NAQ;France;18;13291,67
Hyundai;Sonata;2022;Hatchback;Petrol;DCT;33906;13208,00;like new;South Helen;SCT;UK;3;11302,00
Mahindra;XUV700;2014;Pickup;Petrol;Automatic;140670;3254,00;good;Kollam;DL;India;11;12788,18
Tata;Harrier;2018;MPV;Hybrid;Automatic;101320;3156,00;good;Patriciamouth;MA;US;7;14474,29
Kia;Sportage;2007;Pickup;Electric;Automatic;219008;1229,00;excellent;Thanjavur;UP;India;18;12167,11
Mahindra;Bolero;2024;Hatchback;Petrol;Automatic;13942;12724,00;excellent;Guerra Alegre;AM;Brazil;1;13942,00
Mercedes-Benz;E-Class;2017;Van;Plug-in Hybrid;Automatic;79216;7274,00;fair;Thomasbury;PA;US;8;9902,00
Skoda;Kushaq;2020;Crossover;Petrol;Automatic;111075;9347,00;good;Lelièvre;NAQ;France;5;22215,00
Tata;Altroz;2013;SUV;Petrol;Automatic;137306;1287,00;fair;Mendes;PA;Brazil;12;11442,17
Honda;City;2020;Convertible;CNG;Automatic;109826;9383,00;fair;Chandigarh;PB;India;5;21965,20
Nissan;Magnite;2017;Convertible;Petrol;Automatic;185857;5265,00;excellent;Hoarau;CVL;France;8;23232,12
Volkswagen;Taigun;2016;Coupe;Diesel;Automatic;73509;4877,00;good;Aragão;BA;Brazil;9;8167,67
BMW;X5;2018;Crossover;Diesel;Automatic;166009;7802,00;good;Chauveau;IDF;France;7;23715,57
Mahindra;XUV700;2019;Sedan;Electric;Automatic;37113;7911,00;excellent;Port Melissaview;QC;Canada;6;6185,50
Honda;Amaze;2021;MPV;Petrol;Automatic;53444;14275,00;excellent;Neuss;HH;Germany;4;13361,00
Tesla;Model Y;2014;SUV;Diesel;CVT;155265;3988,00;good;Smithhaven;ENG;UK;11;14115,00
Mahindra;Scorpio;2021;Coupe;Petrol;CVT;48894;8642,00;fair;Karlsruhe;RP;Germany;4;12223,50
Hyundai;i20;2013;Pickup;Diesel;Automatic;173665;3390,00;excellent;Dos SantosBourg;PACA;France;12;14472,08
BMW;5 Series;2018;Van;Petrol;Automatic;119198;10719,00;good;Donaueschingen;HH;Germany;7;17028,29
Volkswagen;Taigun;2008;Van;Petrol;AMT;232182;1213,00;good;South Phillipmouth;QLD;Australia;17;13657,76
Ford;Escape;2016;Crossover;Petrol;Manual;75705;5088,00;good;Viana;SP;Brazil;9;8411,67
Kia;Seltos;2016;SUV;Petrol;Manual;160607;4218,00;good;Courtois;ARA;France;9;17845,22
Hyundai;Elantra;2023;Hatchback;Diesel;Manual;40330;10638,00;fair;Rousset;PACA;France;2;20165,00
Kia;Sonet;2016;Sedan;Diesel;Manual;145983;3599,00;good;Ollivier-sur-Lopez;PDL;France;9;16220,33
BMW;5 Series;2016;Pickup;Electric;Automatic;169254;7146,00;fair;墨田区;Aichi;Japan;9;18806,00
Skoda;Octavia;2011;Pickup;Petrol;Automatic;301084;1311,00;salvage;小金井市;Fukuoka;Japan;14;21506,00
BMW;X3;2021;SUV;Petrol;Automatic;44438;20861,00;fair;Port Elizabeth;EC;South Africa;4;11109,50
Volkswagen;Tiguan;2008;Sedan;Petrol;Automatic;130051;1308,00;good;South Dominic;WLS;UK;17;7650,06
Maruti;Swift;2013;Hatchback;CNG;Automatic;307079;1146,00;excellent;品川区;Fukuoka;Japan;12;25589,92
Audi;A4;2012;Coupe;Diesel;CVT;175751;3634,00;excellent;富津市;Aichi;Japan;13;13519,31
Toyota;Innova;2018;Pickup;Diesel;Automatic;97769;10942,00;like new;横浜市西区;Tokyo;Japan;7;13967,00
Ford;Escape;2010;Pickup;Petrol;Automatic;193585;1534,00;desconhecido;Ochsenfurt;NI;Germany;15;12905,67
Nissan;Rogue;2018;MPV;Electric;DCT;58389;7707,00;excellent;Jesseland;NS;Canada;7;8341,29
Maruti;Baleno;2017;MPV;Hybrid;Manual;74078;4147,00;excellent;Port Elizabeth;WC;South Africa;8;9259,75
Mahindra;Scorpio;2014;Crossover;Hybrid;CVT;99577;2091,00;good;Georgemouth;SCT;UK;11;9052,45
Kia;Sorento;2013;Coupe;Diesel;Manual;159239;2214,00;new;Pretoria;GP;South Africa;12;13269,92
Nissan;Sentra;2016;Coupe;Diesel;Manual;66171;5871,00;good;Pretoria;LP;South Africa;9;7352,33
Ford;Maverick;2025;SUV;Petrol;Automatic;102993;36175,00;good;da Rosa de Goiás;BA;Brazil;0;13684,21
Skoda;Octavia;2021;Hatchback;Diesel;Automatic;94588;8274,00;good;横浜市都筑区;Osaka;Japan;4;23647,00
Audi;A4;2025;Crossover;Petrol;Automatic;102993;57503,00;excellent;横浜市栄区;Aichi;Japan;0;13684,21
Ford;F-150;2012;Sedan;Diesel;CVT;119422;1507,00;good;Stevensonside;NJ;US;13;9186,31
Maruti;Swift;2018;Sedan;Diesel;Automatic;115575;3226,00;like new;Williammouth;NIR;UK;7;16510,71
Ford;Escape;2024;Convertible;Diesel;Automatic;8408;25527,00;fair;Pereira de Cunha;AM;Brazil;1;8408,00
Nissan;Magnite;2017;Pickup;Diesel;Automatic;80184;5964,00;fair;Forsterside;NIR;UK;8;10023,00
Mahindra;XUV700;2023;Convertible;Petrol;Manual;18376;18789,00;good;Rocha do Amparo;MG;Brazil;2;9188,00
Skoda;Octavia;2018;Convertible;Petrol;Manual;69658;4617,00;salvage;Durban;FS;South Africa;7;9951,14
Honda;City;2019;Pickup;Petrol;Automatic;92921;13068,00;excellent;小笠原村;Aichi;Japan;6;15486,83
Volkswagen;Taigun;2013;SUV;Diesel;Automatic;140081;3429,00;excellent;Klötze;SL;Germany;12;11673,42
Tata;Punch;2020;Coupe;Petrol;Manual;47429;7850,00;good;South Erik;BC;Canada;5;9485,80
Audi;Q5;2010;Pickup;CNG;Manual;141627;2850,00;like new;Philipmouth;MI;US;15;9441,80
Chevrolet;Trax;2007;Convertible;Petrol;Automatic;306159;1311,00;excellent;Navi Mumbai;RJ;India;18;17008,83
Tata;Punch;2022;MPV;CNG;Manual;48576;12158,00;excellent;清瀬市;Kyoto;Japan;3;16192,00
Maruti;Swift;2020;Sedan;Electric;AMT;78910;7247,00;good;Meyer;IDF;France;5;15782,00
Skoda;Octavia;2013;Crossover;Petrol;Automatic;312073;2013,00;excellent;西多摩郡日の出町;Aichi;Japan;12;26006,08
Volkswagen;Taigun;2025;Van;Diesel;Automatic;102993;33511,00;excellent;横浜市泉区;Tokyo;Japan;0;13684,21
Toyota;Camry;2012;Sedan;Electric;Automatic;144351;2131,00;excellent;RenardBourg;OCC;France;13;11103,92
Skoda;Octavia;2020;Hatchback;Diesel;CVT;93026;7160,00;good;ValléeVille;GES;France;5;18605,20
Toyota;RAV4;2018;SUV;Petrol;Manual;77582;8679,00;excellent;South Josephfurt;ENG;UK;7;11083,14
Chevrolet;Trax;2013;Pickup;Petrol;Manual;185850;2337,00;good;Cape Town;WC;South Africa;12;15487,50
Kia;Sonet;2014;Pickup;Electric;Automatic;98263;4479,00;fair;Sainte Joséphineboeuf;OCC;France;11;8933,00
Skoda;Octavia;2019;Sedan;Electric;Automatic;57772;8208,00;fair;Saint Marthe;BFC;France;6;9628,67
Hyundai;Tucson;2008;Convertible;Petrol;Manual;178674;1155,00;excellent;East London;NC;South Africa;17;10510,24
Audi;A6;2025;SUV;Petrol;Manual;102993;53159,00;good;St. Matthewborough;VIC;Australia;0;13684,21
Maruti;Ertiga;2005;Convertible;Diesel;Manual;396919;1282,00;fair;Saharsa;TN;India;20;19845,95
Chevrolet;Trax;2020;Crossover;Petrol;Automatic;124154;5022,00;salvage;Sagar;RJ;India;5;24830,80
Maruti;Ertiga;2016;MPV;Petrol;Manual;158888;2668,00;excellent;香取市;Tokyo;Japan;9;17654,22
Tesla;Model 3;2015;SUV;Petrol;Automatic;100309;5870,00;good;Lake William;SCT;UK;10;10030,90
Audi;A4;2013;Pickup;CNG;CVT;289903;3763,00;good;Pereira;ARA;France;12;24158,58
Mahindra;Bolero;2013;Sedan;Petrol;Automatic;161451;1153,00;like new;Timothyfurt;GA;US;12;13454,25
Audi;A4;2013;Sedan;Petrol;CVT;136484;2733,00;excellent;Hollandview;WA;Australia;12;11373,67
Mercedes-Benz;GLA;2014;Coupe;Hybrid;CVT;155965;3904,00;excellent;West Jennifer;NB;Canada;11;14178,64
BMW;X3;2018;MPV;Hybrid;Manual;79685;7309,00;fair;Zimmermanmouth;WA;Australia;7;11383,57
Hyundai;Elantra;2019;Sedan;Diesel;Automatic;154802;5422,00;good;Düren;SL;Germany;6;25800,33
Tata;Nexon;2025;Coupe;Diesel;Automatic;102993;22785,00;good;Port Williamland;NC;US;0;13684,21
Toyota;Camry;2015;Crossover;CNG;DCT;132624;2092,00;fair;Durban;LP;South Africa;10;13262,40
Tesla;Model 3;2022;SUV;Petrol;Manual;69325;30269,00;desconhecido;Sainte Matthieu;OCC;France;3;23108,33
Mercedes-Benz;E-Class;2018;MPV;Hybrid;Automatic;98489;12377,00;excellent;足立区;Hokkaido;Japan;7;14069,86
Honda;Accord;2022;Pickup;Petrol;Manual;24668;21801,00;good;North Cathy;TX;US;3;8222,67
Kia;Sorento;2023;SUV;CNG;Manual;42127;21486,00;good;Bidar;KL;India;2;21063,50
Volkswagen;Taigun;2015;Convertible;Petrol;Manual;84328;4126,00;fair;Crawfordland;NS;Canada;10;8432,80
Ford;Escape;2021;SUV;Petrol;Automatic;67585;17349,00;excellent;Sainte Constance;PDL;France;4;16896,25
Audi;Q3;2022;Coupe;Plug-in Hybrid;Automatic;44699;38070,00;excellent;Sainte MichelleVille;NAQ;France;3;14899,67
Audi;Q5;2017;Sedan;Plug-in Hybrid;Automatic;54454;5270,00;salvage;East London;LP;South Africa;8;6806,75
Nissan;Rogue;2012;MPV;Petrol;Automatic;295196;1550,00;excellent;調布市;Osaka;Japan;13;22707,38
Honda;Civic;2017;Hatchback;CNG;Automatic;104895;2556,00;fair;Port Johnhaven;NB;Canada;8;13111,88
Nissan;Rogue;2014;MPV;Petrol;Automatic;126198;2252,00;excellent;Moorehaven;NS;Canada;11;11472,55
Honda;City;2016;Pickup;CNG;Automatic;81011;3381,00;salvage;Gonzalezburgh;QLD;Australia;9;9001,22
BMW;X5;2025;Convertible;Electric;CVT;102993;60527,00;fair;Adamfort;AB;Canada;0;13684,21
Volkswagen;Taigun;2020;MPV;Petrol;Automatic;51880;9646,00;good;Bloemfontein;NW;South Africa;5;10376,00
Honda;City;2010;Convertible;Hybrid;Automatic;323417;1463,00;good;Panipat;PB;India;15;21561,13
Toyota;Innova;2016;Convertible;Petrol;CVT;220663;4123,00;excellent;我孫子市;Kyoto;Japan;9;24518,11
Ford;Escape;2015;SUV;Plug-in Hybrid;Automatic;62651;4272,00;fair;Andreamouth;IL;US;10;6265,10
Maruti;Wagon R;2013;Pickup;Hybrid;Automatic;312376;1979,00;excellent;いすみ市;Kanagawa;Japan;12;26031,33
Ford;Maverick;2015;MPV;Diesel;Manual;97556;3694,00;like new;Johannesburg;MP;South Africa;10;9755,60
Chevrolet;Silverado;2007;Crossover;Diesel;Manual;254180;1268,00;excellent;Paul-sur-Diallo;BFC;France;18;14121,11
Tata;Harrier;2017;MPV;Diesel;CVT;90377;3471,00;excellent;West Anthonyton;ACT;Australia;8;11297,12
Tesla;Model 3;2019;Pickup;Diesel;Automatic;77536;22568,00;excellent;Singrauli;PB;India;6;12922,67
BMW;3 Series;2020;Hatchback;Plug-in Hybrid;Automatic;56179;14110,00;good;Jacquelineberg;TAS;Australia;5;11235,80
Tesla;Model Y;2017;Convertible;Hybrid;Manual;81214;11472,00;good;North Brittanytown;OH;US;8;10151,75
Hyundai;Sonata;2013;MPV;Diesel;Manual;296577;1598,00;good;Maillet;HDF;France;12;24714,75
Ford;Escape;2014;Coupe;Petrol;Automatic;87307;3751,00;excellent;Skinnerside;NB;Canada;11;7937,00
Mercedes-Benz;GLC;2020;MPV;Petrol;Automatic;102790;16782,00;excellent;Germersheim;TH;Germany;5;20558,00
Kia;Seltos;2009;Convertible;Petrol;Automatic;258323;1400,00;excellent;Albuquerque;SP;Brazil;16;16145,19
Ford;Maverick;2019;MPV;Hybrid;Manual;63963;7204,00;good;Nogueira de Goiás;PR;Brazil;6;10660,50
Audi;Q3;2013;MPV;Hybrid;Automatic;92657;4163,00;good;Bloemfontein;FS;South Africa;12;7721,42
Maruti;Wagon R;2014;SUV;CNG;Automatic;175420;1432,00;fair;Hamiltonshire;WA;Australia;11;15947,27
Mercedes-Benz;GLA;2018;SUV;Petrol;Automatic;112862;8363,00;good;New Manuel;SA;Australia;7;16123,14
Chevrolet;Equinox;2025;Convertible;Hybrid;CVT;102993;40460,00;good;Lake Cameronview;WLS;UK;0;13684,21
Honda;Civic;2019;Pickup;Hybrid;Manual;62706;11961,00;good;East London;LP;South Africa;6;10451,00
Hyundai;Elantra;2018;Pickup;Petrol;Automatic;67759;10108,00;good;Lake Damian;ENG;UK;7;9679,86
Volkswagen;Jetta;2014;Van;Petrol;Automatic;137599;2181,00;excellent;Aliciachester;MA;US;11;12509,00
Hyundai;i20;2021;Van;CNG;Automatic;47839;15203,00;excellent;Badibling;HE;Germany;4;11959,75
Tata;Nexon;2017;Sedan;Petrol;Automatic;211171;1840,00;good;Bellary;PB;India;8;26396,38
Mercedes-Benz;GLA;2020;Crossover;Petrol;Automatic;45315;14794,00;fair;North Lawrence;BC;Canada;5;9063,00
Hyundai;i20;2013;Van;CNG;Automatic;118295;1651,00;fair;North Kenneth;AZ;US;12;9857,92
Volkswagen;Taigun;2019;MPV;Petrol;CVT;130131;5295,00;fair;Leduc;BFC;France;6;21688,50
Ford;F-150;2016;Coupe;Diesel;Manual;116118;3943,00;excellent;West Michael;ON;Canada;9;12902,00
Hyundai;i20;2013;Crossover;Petrol;Automatic;311001;1461,00;fair;Marienberg;SH;Germany;12;25916,75
Audi;A6;2016;Pickup;Diesel;Manual;86133;10417,00;good;New Antonio;QC;Canada;9;9570,33
Nissan;Sentra;2012;Hatchback;CNG;Automatic;321837;1205,00;excellent;Pichonnec;OCC;France;13;24756,69
Tata;Nexon;2016;Convertible;Petrol;Automatic;221759;2598,00;excellent;川崎市中原区;Hokkaido;Japan;9;24639,89
Tata;Punch;2013;Coupe;Electric;Manual;120425;1239,00;salvage;Massondan;ARA;France;12;10035,42
Ford;F-150;2010;Coupe;Petrol;Automatic;125244;1472,00;excellent;Novais da Serra;AM;Brazil;15;8349,60
Skoda;Octavia;2018;Sedan;Diesel;Automatic;116223;3544,00;good;Kathyshire;TX;US;7;16603,29
Skoda;Slavia;2015;Hatchback;Hybrid;Automatic;265655;1521,00;good;Jammu;WB;India;10;26565,50
Skoda;Slavia;2014;Pickup;CNG;Automatic;284769;2886,00;good;白井市;Tokyo;Japan;11;25888,09
Mahindra;Bolero;2013;MPV;Petrol;Automatic;193693;1289,00;good;Pretoria;EC;South Africa;12;16141,08
BMW;X3;2021;Hatchback;Plug-in Hybrid;Manual;63192;19053,00;excellent;Maillet-sur-Girard;HDF;France;4;15798,00
Honda;Accord;2015;Crossover;Petrol;Automatic;98490;3563,00;excellent;Durban;MP;South Africa;10;9849,00
Ford;Explorer;2020;Coupe;Hybrid;CVT;78738;12242,00;good;Lévêque;CVL;France;5;15747,60
Nissan;Altima;2012;Van;Plug-in Hybrid;Automatic;115302;2295,00;fair;Turpindan;BFC;France;13;8869,38
Tesla;Model Y;2015;Van;Petrol;AMT;108389;4780,00;good;Nunes da Prata;MG;Brazil;10;10838,90
Mercedes-Benz;C-Class;2025;Crossover;Petrol;Automatic;102993;51414,00;good;West Rebecca;ON;Canada;0;13684,21
Mercedes-Benz;GLA;2018;Coupe;Petrol;Manual;88418;11528,00;fair;Pereira;HDF;France;7;12631,14
Toyota;Fortuner;2018;Crossover;Plug-in Hybrid;Manual;61090;6655,00;fair;青ヶ島村;Tokyo;Japan;7;8727,14
Volkswagen;Tiguan;2019;Crossover;Petrol;Automatic;80802;5748,00;fair;Barbosa do Galho;AM;Brazil;6;13467,00
Chevrolet;Malibu;2017;Convertible;Petrol;Automatic;190214;4482,00;good;Nauen;HH;Germany;8;23776,75
Mahindra;Bolero;2023;Pickup;Hybrid;Automatic;25770;15979,00;fair;君津市;Tokyo;Japan;2;12885,00
Ford;Explorer;2024;Crossover;Petrol;Automatic;12195;30744,00;new;Millermouth;WLS;UK;1;12195,00
BMW;X3;2008;Sedan;Plug-in Hybrid;Automatic;95698;1477,00;fair;West Autumn;NJ;US;17;5629,29
Nissan;Magnite;2014;MPV;Diesel;DCT;287037;1607,00;fair;横浜市港南区;Fukuoka;Japan;11;26094,27
Toyota;Camry;2018;Crossover;Petrol;CVT;102981;5537,00;excellent;Pretoria;FS;South Africa;7;14711,57
Hyundai;Sonata;2013;Sedan;Petrol;DCT;303593;1509,00;good;Lefèvre;CVL;France;12;25299,42
Audi;Q3;2017;SUV;Petrol;Automatic;148616;9644,00;good;Fatehpur;WB;India;8;18577,00
Chevrolet;Silverado;2023;Van;Diesel;Automatic;45222;18797,00;good;Lichtenfels;HE;Germany;2;22611,00
Honda;Accord;2020;Van;Plug-in Hybrid;Automatic;57204;12248,00;good;New Carolside;TX;US;5;11440,80
Kia;Sorento;2013;MPV;Diesel;Manual;192124;2144,00;excellent;北区;Kyoto;Japan;12;16010,33
BMW;X5;2015;Van;Diesel;CVT;242010;3077,00;fair;Mace;HDF;France;10;24201,00
Volkswagen;Taigun;2023;Coupe;Plug-in Hybrid;Automatic;17626;27712,00;excellent;Palmerhaven;WLS;UK;2;8813,00
Skoda;Kushaq;2021;Van;Diesel;Automatic;80349;12483,00;excellent;香取市;Kanagawa;Japan;4;20087,25
Skoda;Slavia;2019;Van;Petrol;Automatic;79124;5945,00;fair;Yvonnefort;ENG;UK;6;13187,33
Audi;Q5;2014;Coupe;Hybrid;Automatic;81747;6123,00;good;Garyton;ACT;Australia;11;7431,55
Mercedes-Benz;C-Class;2024;Van;Hybrid;Automatic;21167;31640,00;fair;Bally;TN;India;1;21167,00
Hyundai;Sonata;2023;Sedan;Diesel;Automatic;34595;21688,00;new;世田谷区;Hokkaido;Japan;2;17297,50
Volkswagen;Jetta;2024;Van;Petrol;CVT;13717;21978,00;good;Mendonça;AM;Brazil;1;13717,00
Toyota;Camry;2017;MPV;Diesel;Manual;109225;5092,00;good;Nellore;HR;India;8;13653,12
Audi;A4;2019;Sedan;CNG;Automatic;61832;10862,00;good;Pacheco;RJ;Brazil;6;10305,33
Mercedes-Benz;GLA;2015;Van;Diesel;CVT;147669;4409,00;fair;Bremervörde;NI;Germany;10;14766,90
Tata;Punch;2013;Sedan;Electric;CVT;73665;1478,00;fair;Millsville;ON;Canada;12;6138,75
Mahindra;Bolero;2005;Coupe;Petrol;Manual;418428;1210,00;good;Rivière;GES;France;20;20921,40
Kia;Sorento;2017;Pickup;Petrol;AMT;79499;4105,00;salvage;Port Elizabeth;KZN;South Africa;8;9937,38
Mercedes-Benz;GLC;2007;Convertible;Electric;Automatic;165905;1707,00;excellent;Port George;NL;Canada;18;9216,94
Hyundai;i20;2024;MPV;Petrol;Manual;12037;12548,00;salvage;North Josephside;NC;US;1;12037,00
BMW;3 Series;2019;Hatchback;Diesel;Automatic;139513;8404,00;excellent;印旛郡本埜村;Kyoto;Japan;6;23252,17
Skoda;Slavia;2014;Van;CNG;Automatic;132162;1754,00;salvage;Poulain-les-Bains;HDF;France;11;12014,73
Tata;Harrier;2019;SUV;Petrol;DCT;67319;5519,00;fair;Jamesville;FL;US;6;11219,83
Maruti;Baleno;2012;Sedan;Petrol;CVT;169416;1252,00;good;Bautzen;TH;Germany;13;13032,00
Ford;Explorer;2018;Hatchback;Hybrid;Automatic;108761;3036,00;good;East Loriborough;WA;US;7;15537,29
Tesla;Model 3;2022;SUV;Diesel;Automatic;25442;32610,00;good;Angelahaven;NIR;UK;3;8480,67
Tesla;Model Y;2021;Pickup;Diesel;Automatic;105242;24070,00;good;Bernburg;SH;Germany;4;26310,50
Maruti;Baleno;2019;Convertible;Hybrid;Manual;131541;6651,00;good;Mellrichstadt;BY;Germany;6;21923,50
Volkswagen;Jetta;2016;Pickup;Hybrid;Automatic;81511;6641,00;desconhecido;Milesborough;QC;Canada;9;9056,78
Tesla;Model Y;2014;Crossover;Diesel;DCT;176864;3713,00;excellent;Michaelburgh;QLD;Australia;11;16078,55
Tata;Harrier;2013;Van;Petrol;Automatic;210287;1141,00;good;Jalna;GJ;India;12;17523,92
Nissan;Sentra;2007;Pickup;Plug-in Hybrid;Automatic;113493;1204,00;good;Lake Tammyport;SK;Canada;18;6305,17
Volkswagen;Tiguan;2021;Van;Diesel;Automatic;66155;12580,00;excellent;Caldeira;MG;Brazil;4;16538,75
Maruti;Baleno;2021;Hatchback;Petrol;Manual;31862;3689,00;salvage;West Simonland;WLS;UK;4;7965,50
Mahindra;Bolero;2023;Crossover;Petrol;Automatic;48948;11684,00;fair;長生郡白子町;Hokkaido;Japan;2;24474,00
Audi;A4;2017;Pickup;Diesel;Manual;105722;9854,00;good;Dias;RJ;Brazil;8;13215,25
Mahindra;Bolero;2010;SUV;Petrol;Automatic;151776;1199,00;good;Kylieshire;MB;Canada;15;10118,40
Skoda;Slavia;2021;Coupe;Petrol;Automatic;59280;10100,00;fair;New Kyleland;MA;US;4;14820,00
Skoda;Kushaq;2015;Crossover;Diesel;CVT;104868;3005,00;good;Gonzalezmouth;NT;Australia;10;10486,80
Skoda;Kushaq;2018;SUV;Electric;Automatic;59341;8264,00;good;New Josephview;NSW;Australia;7;8477,29
BMW;5 Series;2018;Crossover;Petrol;Automatic;111451;13928,00;new;Vellore;PB;India;7;15921,57
Chevrolet;Silverado;2021;Sedan;Petrol;Automatic;57417;10825,00;excellent;New Amyburgh;AB;Canada;4;14354,25
Kia;Sportage;2012;MPV;Diesel;Manual;174464;1580,00;excellent;Edwardfort;SCT;UK;13;13420,31
Tesla;Model Y;2015;Coupe;Petrol;Manual;134201;4769,00;excellent;Cape Town;FS;South Africa;10;13420,10
Ford;F-150;2024;Sedan;Petrol;Manual;14427;17839,00;fair;Courtneymouth;NY;US;1;14427,00
Nissan;Altima;2021;Hatchback;Petrol;Automatic;57175;8735,00;excellent;Lake John;AZ;US;4;14293,75
BMW;3 Series;2020;Van;CNG;Automatic;64067;15650,00;good;South Johnny;NC;US;5;12813,40
Nissan;Magnite;2017;Convertible;Diesel;Manual;126635;4116,00;good;Port Paulatown;VIC;Australia;8;15829,38
Ford;Explorer;2017;Sedan;Petrol;CVT;86541;4504,00;good;Raytown;NT;Australia;8;10817,62
Audi;Q5;2019;SUV;Diesel;Manual;78029;12886,00;good;Joneston;WA;US;6;13004,83
Volkswagen;Tiguan;2016;SUV;Petrol;Automatic;117351;5637,00;good;Maillet;IDF;France;9;13039,00
Skoda;Octavia;2014;Coupe;Petrol;Manual;140872;2500,00;excellent;Bakerborough;WLS;UK;11;12806,55
Kia;Sorento;2021;SUV;Petrol;Automatic;81439;13860,00;good;Miryalaguda;MH;India;4;20359,75
